strain 	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	originating_lab	submitting_lab	authors	url	title	date_submitted
Australia/7/2020	ncov	?	MT451832	2020-04-11	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29791	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451832	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1257/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-04-11
Australia/8/2020	ncov	?	MT451381	2020-03-25	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29793	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451381	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC555/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-25
Australia/9/2020	ncov	?	MT451451	2020-03-28	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29797	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451451	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC651/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-28
Australia/10/2020	ncov	?	MT451057	2020-03-17	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29798	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451057	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC153/2020, complete genome	2020-03-17
Australia/11/2020	ncov	?	MT451486	2020-03-28	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29798	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451486	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC695/2020 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-28
Australia/12/2020	ncov	?	MT451321	2020-03-25	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29802	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451321	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC453/2020 ORF1ab polyprotein (ORF1ab) gene, complete cds; ORF1a polyprotein (ORF1ab) gene, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-25
Australia/13/2020	ncov	?	MT451745	2020-04-07	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29802	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451745	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1106/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-04-07
Australia/14/2020	ncov	?	MT612217	2020-05-08	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29803	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT612217	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1619/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-08
Australia/15/2020	ncov	?	MT612241	2020-05-14	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29804	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT612241	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1651/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-14
Australia/16/2020	ncov	?	MT451781	2020-04-09	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29805	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451781	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1163/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-04-09
Australia/17/2020	ncov	?	MT451010	2020-03-16	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29806	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451010	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC100/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-16
Australia/18/2020	ncov	?	MT612226	2020-05-05	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29808	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT612226	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1632/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-05
Australia/19/2020	ncov	?	MT641678	2020-03-22	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29809	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT641678	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC502/2020, complete genome	2020-03-22
Australia/20/2020	ncov	?	MT451841	2020-04-14	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29811	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451841	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1273/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-04-14
Australia/21/2020	ncov	?	MT641724	2020-XX-XX	Oceania	Australia		Northern Territory	Oceania	Australia	Australia	genome	29812	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT641724	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/NT36/2020, complete genome	2020-XX-XX
Australia/22/2020	ncov	?	MT612198	2020-05-05	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29812	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT612198	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1588/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-05
Australia/23/2020	ncov	?	MT450983	2020-03-13	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29812	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450983	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC69/2020, complete genome	2020-03-13
Australia/24/2020	ncov	?	MT451035	2020-03-20	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29812	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451035	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC128/2020, complete genome	2020-03-20
Australia/25/2020	ncov	?	MT451371	2020-03-24	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29812	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451371	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC541/2020, complete genome	2020-03-24
Australia/26/2020	ncov	?	MT451557	2020-03-31	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29812	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451557	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC793/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-31
Australia/27/2020	ncov	?	MT451681	2020-03-31	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29812	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451681	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC996/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-31
Australia/28/2020	ncov	?	MT641658	2020-03-25	Oceania	Australia		Northern Territory	Oceania	Australia	Australia	genome	29813	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT641658	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/NT13/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-25
Australia/29/2020	ncov	?	MT451414	2020-03-27	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29814	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451414	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC605/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-27
Australia/30/2020	ncov	?	MT451711	2020-04-03	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29818	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451711	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1041/2020, complete genome	2020-04-03
Australia/31/2020	ncov	?	MT450993	2020-03-14	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29830	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT450993	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC83/2020, complete genome	2020-03-14
Australia/32/2020	ncov	?	MT451270	2020-03-23	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29832	Homo sapiens	?	?	?	?	Seemann,T., et al	https://www.ncbi.nlm.nih.gov/nuccore/MT451270	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC383/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-03-23
Australia/33/2020	ncov	?	MT641666	2020-03-24	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29837	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT641666	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC396/2020, complete genome	2020-03-24
Australia/34/2020	ncov	?	MT451777	2020-04-09	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29838	Homo sapiens	?	?	?	?	Seemann,T., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT451777	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1159/2020, complete genome	2020-04-09
Australia/35/2020	ncov	?	MT612178	2020-05-06	Oceania	Australia		Victoria	Oceania	Australia	Australia	genome	29843	Homo sapiens	?	?	?	?	Caly,L., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT612178	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/AUS/VIC1567/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds	2020-05-06
Egypt/1/2020	ncov	?	MT510690	2020-05-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29760	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT510690	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC008/2020, complete genome	2020-05-02
Egypt/2/2020	ncov	?	MT510693	2020-05-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29760	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT510693	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC013/2020, complete genome	2020-05-02
Egypt/3/2020	ncov	?	MT510697	2020-05-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29760	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT510697	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC012/2020, complete genome	2020-05-02
Egypt/4/2020	ncov	?	MT510702	2020-05-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29760	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT510702	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC015/2020, complete genome	2020-05-02
Egypt/5/2020	ncov	?	MT511065	2020-05-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29760	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT511065	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC011/2020, complete genome	2020-05-02
Egypt/6/2020	ncov	?	MT517443	2020-05-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29760	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT517443	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC028/2020, complete genome	2020-05-02
Egypt/7/2020	ncov	?	MT510696	2020-05-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29795	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT510696	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC006/2020, complete genome	2020-05-02
Egypt/8/2020	ncov	?	MT648830	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29799	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT648830	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC4I015/2020, complete genome	2020-06-02
Egypt/9/2020	ncov	?	MT658503	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29799	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT658503	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC6I032/2020, complete genome	2020-06-02
Egypt/10/2020	ncov	?	MT658507	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29799	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT658507	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC5I015/2020, complete genome	2020-06-02
Egypt/11/2020	ncov	?	MT510700	2020-05-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29801	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT510700	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC007/2020, complete genome	2020-05-02
Egypt/12/2020	ncov	?	MT611443	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29833	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT611443	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC4I033/2020, complete genome	2020-06-02
Egypt/13/2020	ncov	?	MT614598	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29834	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT614598	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC6I026/2020, complete genome	2020-06-02
Egypt/14/2020	ncov	?	MT627404	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29835	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT627404	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI- HGC3I014/2020, complete genome	2020-06-02
Egypt/15/2020	ncov	?	MT614601	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29835	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT614601	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC6I011/2020, complete genome	2020-06-02
Egypt/16/2020	ncov	?	MT611442	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29837	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT611442	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC4I030/2020, complete genome	2020-06-02
Egypt/17/2020	ncov	?	MT611537	2020-06-02	Africa	Egypt			Africa	Egypt	Egypt	genome	29839	Homo sapiens	?	?	?	?	Zekri,A.N., et al.	https://www.ncbi.nlm.nih.gov/nuccore/MT611537	Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/EGY/CUNCI-HGC5I012/2020, complete genome	2020-06-02
